date,cases(t+14),confirmed,calls(t),complaint(t),Awareness,Larviciding,Fogging,irs,Ovi_Trap,Dewatering,Tyres,water_leakage,Debris,FishSeed,Adult_Mosquitoes,irs_patient,cluster
09/05/2013,0,0,0,0,16,122,1,27,0,22,36,0,0,2,0,0,7
09/06/2013,0,0,0,0,17,132,1,28,0,23,33,0,0,2,0,0,7
09/07/2013,0,1,0,0,16,134,2,20,0,25,29,0,0,2,0,0,7
09/08/2013,0,0,0,0,16,133,2,23,0,26,31,0,0,2,0,0,7
09/09/2013,0,1,0,0,18,148,3,22,0,25,32,0,0,1,0,0,7
09/10/2013,0,0,0,0,17,160,4,29,0,22,34,0,0,1,0,0,7
09/11/2013,0,0,0,0,12,138,4,25,0,20,36,0,0,1,0,0,7
09/12/2013,0,0,0,0,9,150,4,19,0,21,34,0,0,0,0,0,7
09/13/2013,0,0,0,0,9,180,4,18,0,25,35,0,0,1,0,0,7
09/14/2013,0,0,0,0,9,203,2,19,0,22,44,0,0,1,0,0,7
09/15/2013,0,0,0,0,10,197,2,14,0,21,42,0,0,1,0,0,7
09/16/2013,0,1,0,0,7,172,1,13,0,21,41,0,0,1,0,0,7
09/17/2013,0,0,0,0,22,133,0,4,0,19,41,0,0,2,0,0,7
09/18/2013,0,1,0,0,29,139,0,20,0,18,39,0,0,2,0,0,7
09/19/2013,0,1,0,0,29,117,0,20,0,23,48,0,0,2,0,0,7
09/20/2013,0,0,0,0,28,78,0,31,0,18,46,0,0,1,0,0,7
09/21/2013,0,0,0,0,28,49,0,33,0,19,32,0,0,2,0,0,7
09/22/2013,0,0,0,0,27,46,0,33,0,18,33,0,0,2,0,0,7
09/23/2013,0,1,0,0,27,48,0,32,0,16,31,0,0,2,0,0,7
09/24/2013,0,0,0,0,22,51,0,35,0,17,28,0,0,1,0,0,7
09/25/2013,0,1,0,0,15,52,0,24,0,21,24,0,0,1,0,0,7
09/26/2013,0,0,0,0,13,49,0,28,0,13,15,0,0,1,0,0,7
09/27/2013,0,0,0,0,31,72,0,20,0,15,15,0,0,1,0,0,7
09/28/2013,0,1,0,0,34,68,0,18,0,15,17,0,0,0,0,0,7
09/29/2013,0,0,0,0,34,70,0,19,1,15,12,0,0,0,0,0,7
09/30/2013,0,0,0,0,34,64,0,19,1,14,12,0,0,2,0,0,7
10/01/2013,0,1,0,0,24,58,0,16,1,13,11,0,0,2,0,0,7
10/02/2013,0,1,0,0,23,49,0,10,1,8,13,0,0,2,0,0,7
10/03/2013,0,1,0,0,25,47,0,6,1,6,10,0,0,2,0,0,7
10/04/2013,0,1,0,0,6,26,2,3,1,9,9,0,0,2,0,0,7
10/05/2013,0,2,0,0,4,28,2,12,1,10,9,0,0,2,0,0,7
10/06/2013,0,1,0,0,6,27,2,13,0,11,9,0,0,2,0,0,7
10/07/2013,0,0,0,0,7,42,6,20,0,13,9,0,0,0,0,0,7
10/08/2013,0,1,0,0,6,49,6,36,0,13,11,0,0,0,0,0,7
10/09/2013,0,1,0,0,6,48,7,36,0,13,8,0,0,1,0,0,7
10/10/2013,0,0,0,0,29,76,7,47,0,13,8,0,0,1,0,0,7
10/11/2013,0,0,0,0,35,80,5,48,0,12,8,0,0,1,0,0,7
10/12/2013,0,3,0,0,34,93,5,51,0,11,8,0,0,3,0,0,7
10/13/2013,0,0,0,0,40,94,5,56,0,12,8,0,0,3,0,0,7
10/14/2013,0,1,0,0,41,83,1,50,1,12,7,0,0,3,0,0,7
10/15/2013,0,1,0,0,41,78,1,45,1,14,5,0,0,3,0,0,7
10/16/2013,0,0,0,0,41,70,0,52,1,13,5,0,0,2,0,0,7
10/17/2013,0,0,0,0,17,43,0,46,1,13,5,0,0,3,0,0,7
10/18/2013,0,0,0,0,18,38,0,46,1,11,7,0,0,3,0,0,7
10/19/2013,0,1,0,0,19,33,0,49,2,11,15,0,0,1,0,0,7
10/20/2013,0,0,0,0,13,28,0,45,2,9,15,0,0,1,0,0,7
10/21/2013,0,0,0,0,15,47,0,47,1,13,16,0,0,1,0,0,7
10/22/2013,0,2,0,0,15,61,0,40,1,13,17,0,0,1,0,0,7
10/23/2013,0,3,0,0,15,76,0,47,1,17,22,0,0,1,0,0,7
10/24/2013,0,2,0,0,14,90,0,74,1,22,25,0,0,0,0,0,7
10/25/2013,0,1,0,0,7,84,0,84,1,20,22,0,0,0,0,0,7
10/26/2013,0,1,0,0,6,73,0,71,0,21,14,0,0,1,0,0,7
10/27/2013,0,0,0,0,4,73,0,77,0,21,14,0,0,1,0,0,7
10/28/2013,0,2,0,0,2,71,0,88,0,15,13,0,0,2,0,0,7
10/29/2013,0,2,0,0,5,59,8,100,0,14,25,0,0,3,0,0,7
10/30/2013,0,1,0,0,16,70,8,119,0,13,32,0,0,6,0,0,7
10/31/2013,0,2,0,0,32,56,8,121,0,14,31,0,0,8,0,0,7
11/01/2013,0,3,0,0,40,66,9,112,1,18,30,0,0,12,0,0,7
11/02/2013,0,2,0,0,67,71,9,129,2,20,36,0,0,11,0,0,7
11/03/2013,0,0,0,0,167,82,9,122,3,23,38,0,0,11,0,0,7
11/04/2013,0,5,0,0,187,65,9,130,3,26,45,0,0,10,0,0,7
11/05/2013,0,1,0,0,190,72,1,125,4,34,34,0,0,10,0,0,7
11/06/2013,0,3,0,0,191,51,1,104,4,34,25,0,0,7,0,0,7
11/07/2013,0,6,0,0,177,63,1,156,4,31,27,0,0,10,0,0,7
11/08/2013,0,3,0,0,170,57,10,160,4,31,28,0,0,6,0,0,7
11/09/2013,0,3,0,0,146,57,10,149,3,41,21,0,0,8,0,0,7
11/10/2013,0,2,0,0,46,50,10,206,2,38,19,0,0,10,0,0,7
11/11/2013,0,6,0,0,39,59,10,194,4,36,13,0,0,11,0,0,7
11/12/2013,0,3,0,0,35,54,11,269,3,33,18,0,0,10,0,0,7
11/13/2013,0,1,0,0,27,58,12,265,3,31,16,0,0,10,0,0,7
11/14/2013,0,2,0,0,26,51,12,184,3,28,12,0,0,5,0,0,7
11/15/2013,0,2,0,0,25,47,2,178,2,25,15,0,0,5,0,0,7
11/16/2013,0,4,0,0,29,45,8,203,3,17,19,0,0,6,0,0,7
11/17/2013,0,1,0,0,35,52,11,200,3,21,26,0,0,4,0,0,7
11/18/2013,0,4,0,0,32,39,11,214,1,21,32,0,0,3,0,0,7
11/19/2013,0,5,0,0,30,43,16,174,2,23,29,0,0,3,0,0,7
11/20/2013,0,2,0,0,48,39,15,195,2,22,32,0,0,3,0,0,7
11/21/2013,0,2,0,0,49,36,21,216,2,30,33,0,0,4,0,0,7
11/22/2013,0,1,0,0,56,36,21,219,3,33,30,0,0,4,0,0,7
11/23/2013,0,3,0,0,54,30,27,228,3,29,28,0,0,1,0,0,7
11/24/2013,0,2,0,0,54,27,35,210,3,33,22,0,0,1,0,0,7
11/25/2013,0,3,0,0,44,29,35,227,3,34,24,0,0,1,0,0,7
11/26/2013,0,1,0,0,46,19,31,191,3,26,28,0,0,1,0,0,7
11/27/2013,0,3,0,0,24,19,31,183,3,27,29,0,0,1,0,0,7
11/28/2013,0,2,0,0,23,24,25,173,3,28,29,0,0,1,0,0,7
11/29/2013,0,0,0,0,16,24,45,179,2,27,33,0,0,2,0,0,7
11/30/2013,0,2,0,0,12,26,33,136,1,28,31,0,0,4,0,0,7
12/01/2013,0,1,0,0,6,27,22,106,2,20,33,0,0,4,0,0,7
12/02/2013,0,3,0,0,6,38,22,72,2,18,36,0,0,4,0,0,7
12/03/2013,0,2,0,0,5,40,20,78,1,18,30,0,0,4,0,0,7
12/04/2013,0,2,0,0,5,42,20,118,1,20,25,0,0,4,0,0,7
12/05/2013,0,1,0,0,14,53,35,122,1,14,24,0,0,4,0,0,7
12/06/2013,0,3,0,0,16,53,15,137,1,11,38,0,0,3,0,0,7
12/07/2013,0,2,0,0,17,50,20,160,1,16,37,0,0,1,0,0,7
12/08/2013,0,1,0,0,17,42,20,179,0,17,39,0,0,1,0,0,7
12/09/2013,0,1,0,0,16,29,21,172,0,18,39,0,0,1,0,0,7
12/10/2013,0,1,0,0,17,31,21,171,0,19,37,0,0,1,0,0,7
12/11/2013,0,1,0,0,17,26,21,121,0,20,37,0,0,1,0,0,7
12/12/2013,0,2,0,0,14,8,6,103,0,22,53,0,0,0,0,0,7
12/13/2013,0,1,0,0,12,14,6,80,1,22,53,0,0,0,0,0,7
12/14/2013,0,1,0,0,10,14,2,57,1,14,60,0,0,2,0,0,7
12/15/2013,0,0,0,0,10,13,2,30,1,14,55,0,0,2,0,0,7
12/16/2013,0,1,0,0,9,15,1,39,1,16,57,0,0,2,0,0,7
12/17/2013,0,1,0,0,7,11,1,28,1,15,57,0,0,2,0,0,7
12/18/2013,0,0,0,0,9,10,1,23,1,19,57,0,0,2,0,0,7
12/19/2013,0,0,0,0,4,12,1,22,2,14,41,0,0,2,0,0,7
12/20/2013,0,0,0,0,4,6,1,21,1,14,26,0,0,2,0,0,7
12/21/2013,0,0,0,0,4,6,0,20,1,15,18,0,0,0,0,0,7
12/22/2013,0,0,0,0,4,6,0,20,1,14,18,0,0,0,0,0,7
12/23/2013,0,1,0,0,4,4,0,11,1,10,4,0,0,0,0,0,7
12/24/2013,0,0,0,0,4,4,0,7,1,10,4,0,0,0,0,0,7
12/25/2013,0,0,0,0,3,15,0,1,1,3,4,0,0,0,0,0,7
12/26/2013,0,0,0,0,1,12,0,0,0,5,4,0,0,0,0,0,7
12/27/2013,0,0,0,0,1,12,0,1,0,11,0,0,0,4,0,0,7
12/28/2013,0,0,0,0,1,12,0,1,0,12,0,0,0,4,0,0,7
12/29/2013,0,0,0,0,1,12,0,1,0,12,0,0,0,4,0,0,7
12/30/2013,0,0,0,0,1,12,0,1,0,12,0,0,0,4,0,0,7
12/31/2013,0,0,0,0,1,12,0,1,0,12,0,0,0,4,0,0,7
06/01/2013,0,0,0,0,0,0,0,1,0,11,0,0,0,4,0,0,8
06/02/2013,0,0,0,0,0,0,0,1,0,9,0,0,0,4,0,0,8
06/03/2013,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8
06/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/05/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/08/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/19/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/23/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/25/2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/05/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/08/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/19/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/23/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
07/25/2013,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
07/26/2013,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
07/27/2013,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
07/28/2013,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
07/29/2013,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
07/30/2013,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
07/31/2013,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
08/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/04/2013,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,8
08/05/2013,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,8
08/06/2013,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,8
08/07/2013,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,8
08/08/2013,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,8
08/09/2013,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,8
08/10/2013,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,8
08/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
08/14/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
08/15/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
08/16/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
08/17/2013,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8
08/18/2013,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8
08/19/2013,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,8
08/20/2013,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,8
08/21/2013,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,8
08/22/2013,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,8
08/23/2013,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,8
08/24/2013,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,8
08/25/2013,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,8
08/26/2013,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,8
08/27/2013,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,8
08/28/2013,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,8
08/29/2013,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,8
08/30/2013,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,8
08/31/2013,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,8
09/01/2013,0,0,0,0,0,2,0,1,0,2,1,0,0,0,0,0,8
09/02/2013,0,0,0,0,0,3,0,1,0,2,1,0,0,0,0,0,8
09/03/2013,0,0,0,0,0,4,0,1,0,2,1,0,0,0,0,0,8
09/04/2013,0,0,0,0,0,4,0,1,0,2,1,0,0,0,0,0,8
09/05/2013,0,0,0,0,0,4,0,1,0,2,2,0,0,0,0,0,8
09/06/2013,0,0,0,0,0,2,0,1,0,2,2,0,0,0,0,0,8
09/07/2013,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,8
09/08/2013,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,8
09/09/2013,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8
09/10/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
09/11/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
09/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/19/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
09/23/2013,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8
09/24/2013,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8
09/25/2013,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8
09/26/2013,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8
09/27/2013,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8
09/28/2013,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8
09/29/2013,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8
09/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/05/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/08/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/10/2013,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8
10/11/2013,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8
10/12/2013,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8
10/13/2013,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8
10/14/2013,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8
10/15/2013,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8
10/16/2013,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8
10/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/19/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/23/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/25/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/28/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
10/29/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
10/30/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
10/31/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
11/01/2013,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
11/02/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
11/03/2013,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,8
11/04/2013,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,8
11/05/2013,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,8
11/06/2013,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,8
11/07/2013,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,8
11/08/2013,0,0,0,0,1,0,0,3,1,0,4,0,0,0,0,0,8
11/09/2013,0,2,0,0,1,0,0,3,1,0,4,0,0,0,0,0,8
11/10/2013,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,8
11/11/2013,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,8
11/12/2013,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,8
11/13/2013,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8
11/14/2013,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8
11/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11/17/2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11/19/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11/23/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11/25/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
12/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
12/02/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
12/03/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
12/04/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
12/05/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
12/06/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
12/07/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
12/08/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
12/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
12/10/2013,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8
12/11/2013,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8
12/12/2013,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8
12/13/2013,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8
12/14/2013,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8
12/15/2013,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8
12/16/2013,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8
12/17/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
12/18/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
12/19/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
12/20/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
12/21/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
12/22/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
12/23/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
12/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
12/25/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
12/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
12/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
12/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
12/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
12/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
12/31/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
06/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
06/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
06/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
06/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
06/05/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
06/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
